File Name,Item Sequence,Title,Descriptive title,Thumbnail URL,viewingHint,Parent ARK,Item ARK,Object Type,AltTitle.other,AltTitle.uniform,Place of origin,Date.normalized,Date binding,Date.creation,Scribe,Author,Associated name,Translator,Contents note,Colophon,Incipit,Explicit,References,Provenance,General note,Format.extent,Form,Format.dimensions,Support,Foliation,Page layout,Hand note,Illustrations note,Inscription,Additions,Binding note,Ink color,Features,Condition note,Type.typeOfResource,Type.genre,Language,Text direction,Writing system,Script,Script note,Rights.statementLocal,Rights contact,Name.repository,Shelfmark,Collection (physical),Other version(s),image count,IIIF Manifest URL,delivery
,,"St. Catherine's Monastery, Sinai Arabic 302",Commentary on the Epistle to the Hebrews by St. John Chrysostom,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v6jd3%2Fd051z38j/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z11v6jd3,Work,,,,1255,,1255,,"John Chrysostom, Saint, -407",,,,"""This [copying of the] explication of our father senior amongst the saints, John Chrysostom, of the Epistle of Paul … to the Hebrews was finished on Tuesday 15 in the month of Ḥazīrān [June] in the Year of Our Father Adam [Anno Mundi] 6763, and it was copied by … Nilus the Damascene monk, which was during a time when he was resident at Mount Sinai [Monastery], the holy mount of Allah…"" (f. 220r).",إبتدا الجزو الثّاني (f. 2r)؛ إبتداه (f. 2r).,نجز تفسير (f. 220r).,Kamil,Holy Mount Sinai Monastery (f. 220r),,223 ff.,codex,237 x 170 x 85 mm,paper,,,Scribe: Nilus the Damascene monk (f. 220r),,,"ff. 1v (supplicant inscription, Coptic [?]), 2r (donation inscription), 223v (aphoristic inscription)",,,Rubrication|~|Marginalia|~|Illustration(s)|~|Colophon|~|Dated,"Water damage to the bottom of some folia, occasionally affecting the last line",text,Theological works|~|Commentaries,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 302,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871010/NLI,458,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v6jd3/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 303",Commentary on the Epistle to the Hebrews by St. John Chrysostom,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1x361v6,Work,,,,1228,,1228,,"John Chrysostom, Saint, -407",,,,,,,Kamil,,,331 ff.,codex,273 x 188 x 95,paper,,,,,,,,,Dated,,text,Theological works|~|Commentaries,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 303,Sinai. Old Collection,http://www.loc.gov/item/00279384738-ms/,672,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x361v6/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 304",Homilies of St. John Chrysostom,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1sb593f,Work,,,,1223,,1223,,"John Chrysostom, Saint, -407",,,,"""The copying finished on [difficult to read], which fell on 18 in the month of Shawwāl in 640 of the Hegira [AH]"" (f. 317r).",نبتدي بعون الله و حسن توفيقه و إرشاده و تسديده نكتب (f. 318v).,,Kamil,,,321 ff.,codex,258 x 183 x 64 mm,paper,f. 309 lacking,,"It seems there is a change of hands starting round f. 278v; larger, unrubricated headings from then onwards.","ff. 18v, 317v",,"ff. 15r?, 317v (donation inscription), 322r (reader inscription, etc), Coptic[?] marginalia (f. 317v)",Front and back boards lacking,,"Rubrication|~|Illustration(s)|~|Marginalia|~|Border(s), Decorative|~|Colophon|~|Dated","Rodent damage affecting text on ff. 1–5, 322",text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 304,Sinai. Old Collection,,651,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb593f/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 308",Six Mimars on Priesthood by St. John Chrysostom,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v7136c%2Fjx04kk0v/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1v7136c,Work,,,,1266,,1266,,"John Chrysostom, Saint, -407",,,"Six Mimars on Priesthood by St. John Chrysostom followed by a miscellany of twenty-two treatises including  Mimars,  prayers, lives of saints and martyrdoms",,,,Kamil,,,426 ff.,codex,275 x 192 x 103 mm,paper,,,,,,,,,Dated,,text,Theological works|~|Mimars,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 308,Sinai. Old Collection,https://www.loc.gov/item/00279384015-ms/,862,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v7136c/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 309","Homilies of St. Cyril, Patriarch of Jerusalem ; Sermons of Archbishop John of Jerusalem",,paged,ark:/21198/z1bk2gmg,ark:/21198/z1nk4jd5,Work,,,,909,,909,,"Cyril, Saint, Bishop of Jerusalem, approximately 315-386|~|John, Bishop of Jerusalem, approximately 356-417",,,,,,,Kamil,,,237 ff.,codex,267 x 169 x 78 mm,paper,,,,f. 1r (headpiece),,"ff. 48r (aphoristic inscription), 180v (aphoristic inscription), 217v–218r, 236r (donation inscription), 236v–237v, back board inside",,,"Marginalia|~|Rubrication|~|Headpiece(s)|~|Border(s), Decorative|~|Dated",Back board inside (might have been resewn/reinserted) upside down,text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 309,Sinai. Old Collection,https://www.loc.gov/item/00279384027-ms/,485,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk4jd5/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 31",,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk20rk%2Fdx21zn37/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1pk20rk,Work,,Bible. Psalms|~|Psalter,,1101/1200,,12th c.,,,,,,,,,Kamil,,,91 ff.,codex,237 x 157 x 45 mm,paper,,,,,,,,,,,text,Biblical texts|~|Liturgical texts,ara|~|grc,right-to-left,Arabic|~|Greek,Naskh|~|Greek minuscule,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 31,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003891583/NLI,196,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk20rk/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 312",Mimars by St. Ephraem,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1hx2h18,Work,,,,1101/1200,,12th c.,,"Ephraem, Syrus, Saint, 303-373",,,,,,,Kamil,,,48 ff.,codex,290 x 231 x 39 mm,parchment,,,,,,"ff. 45v, 46r (donation inscription)",Back board and spine lacking,,Rubrication|~|Marginalia,,text,Theological works|~|Mimars,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 312,Sinai. Old Collection,https://www.loc.gov/item/00279384052-ms/,104,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx2h18/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 314",Works of St. Ephraem the Syrian ; Works of Bishop Dionysius the Areopagite,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0bgn%2F4v42dr97/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1qg0bgn,Work,,,,1484,,1484,,"Ephraem, Syrus, Saint, 303-373|~|Dionysius, the Areopagite, Saint, active 1st century",,,"Codex consisting of two sets of works: 1 - the Works of St. Ephraem the Syrian, with an introduction on his life. 2 - Works of Bishop Dionysius the Areopagite. The latter part is the older of the two",,,,Kamil,,,431 ff.,codex,266 x 192 x 109 mm,paper,,,,,,,,,Dated,,text,Theological works,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 314,Sinai. Old Collection,https://www.loc.gov/item/00279384064-ms/,870,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg0bgn/manifest,delivery 4.3
,,"St. Catherine's Monastery, Sinai Arabic 315",Mimars by St. Ephraem,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1d51rb9,Work,,,,1485,,1485,,"Ephraem, Syrus, Saint, 303-373",,,,"""It was copied at Holy Mount Si[nai?] Monastery during the day of Tuesday 10 in the month of Āb [August] in the Year of the Existence of the World [Anno Mundi] 6993"" (f. 1r).",نبتدي بعون الله سبحانه و تعالیٰ نكتب (f. 1r).,,Kamil,Holy Mount Si[nai?] Monastery (f. 1r),,240 ff.,codex,310 x 231 x 89 mm,paper,,,,f. 1r,,"ff. 1r (supplicant inscriptions, etc), 59v (supplicant inscription), 99r (supplicant inscription), 239r, 239v (supplicant inscriptions, etc), back board inside (supplicant inscriptions)",,,"Rubrication|~|Marginalia|~|Decoration, Geometric|~|Illustration(s)|~|Colophon|~|Dated",,text,Theological works|~|Mimars,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 315,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871015/NLI,490,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d51rb9/manifest,delivery 3
,,"St. Catherine's Monastery, Sinai Arabic 319",Works of St. John Damascene,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k0f3s%2F17766r9z/full/!200,200/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z11k0f3s,Work,,,,1201/1300,,13th c.,,"John, of Damascus, Saint",,,Theological discourses beginning with discourse 21 and ending with discourse 106 on Iconoclasts etc.; followed by treatise on Logic which ends in chapter 47,,,,Kamil,,,359 ff.,codex,232 x 158 x 72 mm,paper,,,,,,,,,Rubrication,Front and back boards lacking. First lead and last quires loose.,text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 319,Sinai. Old Collection,http://www.loc.gov/item/0027938409A-ms/,724,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k0f3s/manifest,delivery 1
,,"St. Catherine's Monastery, Sinai Arabic 32",Psalter and Odes,,paged,ark:/21198/z1bk2gmg,ark:/21198/z1nz9bx3,Work,,Bible. Psalms|~|Bible. Odes|~|Psalter,,1001/1100,,11th c.,,,,,"151 Psalms and 10 Odes, preceded by short calendar and followed by prayers in Arabic and Greek. Ending with magic prescription for persons bitten by serpents",,,,Kamil,,,138 ff.,codex,164 x 128 x 44 mm,paper,"The sequence of ff. 31, 32, 33 is repeated once and then f. 34 follows.",,,,,,,,,Front board single piece of leather with corner missing and remains of flap. Part of inside lining is all that is left of back cover. Last leaf has Sellotape.,text,Biblical texts|~|Liturgical texts,ara|~|grc,right-to-left,Arabic|~|Greek,Greek minuscule,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 32,Sinai. Old Collection,http://www.loc.gov/item/00279385858-ms/,287,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nz9bx3/manifest,delivery 2
,,"St. Catherine's Monastery, Sinai Arabic 320",Life of Barlaam and Josaphat,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s67k3%2F76301r6v/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z18s67k3,Work,,,,1236,,1236,,,,,Includes debate between the Master and the Pupil on the Trinity and the Unity of God,,,,Kamil,,,217 ff.,codex,193 x 141 x 68 mm,paper,,,,,,,,,Dated,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 320,Sinai. Old Collection,https://www.loc.gov/item/00279384088-ms/,444,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s67k3/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 322",Life of Barlaam and Josaphat,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515gw4%2F8h957j4m/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1515gw4,Work,,,,1402,,1402,,,,,Includes a series of poems in praise of Our Lord and other religious items in different hands,,,,Kamil,,,227 ff.,codex,204 x 152 x 70 mm,paper,,,,,,,,,Dated,,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 322,Sinai. Old Collection,https://www.loc.gov/item/00279385317-ms/,466,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1515gw4/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 323",Life of Barlaam and Josaphat,"https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184r68%2Fr452fc40/full/600,/0/default.jpg",paged,ark:/21198/z1bk2gmg,ark:/21198/z1184r68,Work,,,,1201/1300,,13th c.,,,,,,,,,Kamil,,,314 ff.,codex,188 x 141 x 85 mm,paper,,,,,,,,,,Some split pages,text,Historical works|~|Hagiographies,ara,right-to-left,Arabic,Naskh,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 323,Sinai. Old Collection,https://www.nli.org.il/en/manuscripts/NNL_ALEPH003871419,638,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1184r68/manifest,delivery 5.1
,,"St. Catherine's Monastery, Sinai Arabic 326","Teaching and Homilies of St. Theodore, Abbot of the Monastery of Stodion",,paged,ark:/21198/z1bk2gmg,ark:/21198/z18d10pv,Work,,,,1244,,1244,,"Theodore, Studites, Saint, 759-826",,,,"""The [copying of the] sacred teachings … were finished during the day of Friday 4 in the month of Ādhār [March] in the Year of Our Father Adam [Anno Mundi] 6752, and it was copied by … [difficult to read] at Lady ‘Ammāriyah[?] Church …"" (f. 214v–215r).",,نجزت (f. 214v).,Kamil,Lady ‘Ammāriyah[?] Church … (f. 214v),,215 ff.,codex,255 x 180 x 80 mm,paper,f. 49 lacking,,Scribe: [difficult to read] (f. 214v),,,"Front board inside, ff. 1r (donation inscription), 1v (donation inscription), 215v (reader inscriptions), back board inside",,,Rubrication|~|Illustration(s)|~|Colophon|~|Dated,Rodent damage affecting text on ff. 1–2,text,Theological works|~|Apophthegmata,ara,right-to-left,Arabic,,,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,"To inquire about image rights, contact St. Catherine's Monastery, https://www.sinaimonastery.com, sinaimonastery@gmail.com.",Saint Catherine (Monastery : Mount Sinai),Sinai Arabic 326,Sinai. Old Collection,https://www.loc.gov/item/00279385329-ms/,440,http://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d10pv/manifest,delivery 3
